VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost
3252,E & J GALLO WINERY,21318,Barefoot Refresh Crisp Red,3.94,5.99,750.0,75,295.5,92.0,546.0800000000003,164.72000000000003,10.289999999999994,61966.909999999996
4425,MARTIGNETTI COMPANIES,26846,Josh Cellars Craftsman Chard,8.44,12.99,750.0,35,295.4,22.0,285.78000000000003,142.89,2.45,144929.24
1392,CONSTELLATION BRANDS INC,15329,Rex Goliath Moscato,4.1,7.99,750.0,72,295.20000000000005,46.0,301.5400000000001,231.6500000000001,5.080000000000001,79528.99
1392,CONSTELLATION BRANDS INC,41862,Rex Goliath Shiraz,4.1,5.99,750.0,72,295.2,29.0,197.71000000000004,43.93000000000001,3.25,79528.99
3960,DIAGEO NORTH AMERICA INC,7424,Capt Morgan White,12.29,17.99,1000.0,24,294.96,62.0,960.3800000000002,511.1700000000002,65.09999999999995,257032.07000000007
9165,ULTRA BEVERAGE COMPANY LLP,21616,Moonstone Plum Sake,1.31,5.99,300.0,225,294.75,232.0,461.68,63.68000000000002,10.370000000000001,68054.70000000003
7245,PROXIMO SPIRITS INC.,927,Hangar One Mandarin Blossom,21.05,27.99,750.0,14,294.7,14.0,391.86,111.96,11.02,38994.78000000001
9206,PHILLIPS PRODUCTS CO.,1695,Phillips Union Vanilla Whsky,18.39,22.99,750.0,16,294.24,12.0,275.88,68.97,9.44,2211.83
653,STATE WINE & SPIRITS,950,Mastersons 10 Yr Old Rye,58.82,79.99,750.0,5,294.1,21.0,1679.79,1439.82,16.559999999999995,8014.98
10754,PERFECTA WINES,26246,Emphasis-Ktima Pavlidis-Syrh,24.5,36.99,750.0,12,294.0,6.0,221.94,36.99,0.68,28720.52
7153,PINE STATE TRADING CO,20610,Cistum Grenacha,12.24,17.99,750.0,24,293.76,13.0,233.87,35.98,1.4600000000000002,15884.819999999998
7153,PINE STATE TRADING CO,45082,Hahn Pnt Nr Monterey,8.16,14.99,750.0,36,293.76,36.0,431.64,23.98,4.050000000000001,15884.819999999998
17035,PERNOD RICARD USA,20498,Jacobs Crk Chard Rsv,3.09,4.79,750.0,95,293.54999999999995,95.0,455.05000000000007,119.75000000000007,10.640000000000002,123780.21999999997
90047,CRUSH WINES,22659,Iron Horse Wedding Cuvee,24.34,38.99,750.0,12,292.08,9.0,350.91,311.92,0.99,1457.7299999999998
7255,PSP WINES,22711,Ilauri Bajo Montplc d'Abruzo,9.73,14.99,1500.0,30,291.9,30.0,539.7,71.96,6.750000000000001,648.71
4425,MARTIGNETTI COMPANIES,18599,Bocelli Sangiovese,12.16,17.99,750.0,24,291.84,24.0,431.76,17.99,2.7,144929.24
10754,PERFECTA WINES,46964,Calera Viognier Mt Harlan,24.32,35.99,750.0,12,291.84,4.0,143.96,71.98,0.44,28720.52
8892,TRINCHERO FAMILY ESTATES,8614,Sutter Home Znfdl,4.05,5.99,750.0,72,291.6,72.0,431.28,35.940000000000005,8.1,11595.970000000003
9552,M S WALKER INC,25275,Zoe Red by D Skouras,8.1,11.99,750.0,36,291.6,25.0,299.75000000000006,167.86,2.7799999999999994,55551.819999999985
480,BACARDI USA INC,5214,Bacardi Party Drinks Rum Run,9.69,12.99,1750.0,30,290.7,19.0,303.81000000000006,287.82000000000005,34.95,89286.26999999999
1650,Circa Wines,18360,Dom de la Damase Grenache,8.05,11.99,750.0,36,289.79999999999995,47.0,563.5300000000001,155.87,5.260000000000001,211.96999999999997
653,STATE WINE & SPIRITS,18157,Maggio Cab Svgn,6.03,8.99,750.0,48,289.44,34.0,333.66,102.88999999999999,3.81,8014.98
10754,PERFECTA WINES,10705,Brownstone Chard Cal,6.03,8.99,750.0,48,289.44,31.0,278.69,71.92,3.47,28720.52
17035,PERNOD RICARD USA,39834,Kenwood Cab Svgn Sonoma,6.03,8.99,375.0,48,289.44,22.0,197.78000000000003,161.82,1.2900000000000003,123780.21999999997
4425,MARTIGNETTI COMPANIES,22640,Crossbarn Cab Svgn,26.31,39.99,750.0,11,289.41,11.0,439.89,79.98,1.24,144929.24
9165,ULTRA BEVERAGE COMPANY LLP,20216,Conti Zecca Negroamaro 10,6.57,9.99,750.0,44,289.08,1087.0,10859.129999999926,4675.319999999944,121.22999999999988,68054.70000000003
10754,PERFECTA WINES,42410,Acorn Medley Alegria RRV,16.97,35.99,750.0,17,288.49,75.0,1934.2499999999993,825.2799999999997,8.349999999999998,28720.52
8673,STE MICHELLE WINE ESTATES,28893,Hawk Crest Merlot,3.56,5.49,750.0,81,288.36,81.0,444.6900000000001,109.79999999999997,9.090000000000002,15919.700000000003
7153,PINE STATE TRADING CO,14761,Ch Hermitage Mazeyres Pomerl,24.02,36.99,750.0,12,288.24,9.0,332.91,147.96,1.01,15884.819999999998
653,STATE WINE & SPIRITS,21394,Stolpman Vyds L'Avion White,24.01,36.49,500.0,12,288.12,0.0,0.0,0.0,0.0,8014.98
90047,CRUSH WINES,13823,Vistamar Svgn Bl,5.88,8.99,750.0,49,288.12,49.0,477.51,48.95,5.51,1457.7299999999998
9552,M S WALKER INC,28252,Steele Pacini Mendocno Znfdl,9.93,16.99,750.0,29,287.97,22.0,373.78000000000003,118.92999999999998,2.46,55551.819999999985
4950,LATITUDE BEVERAGE COMPANY,26568,Ninety+Cellars Lot 131 PN RV,11.99,17.99,750.0,24,287.76,9.0,161.91,71.96,1.0,1609.9999999999995
9165,ULTRA BEVERAGE COMPANY LLP,21854,Signorello's Cab Svgn Napa,41.09,59.99,750.0,7,287.63,14.0,1083.86,878.89,1.5400000000000003,68054.70000000003
12546,JIM BEAM BRANDS COMPANY,5537,DeKuyper Pomegranate,7.19,9.99,750.0,40,287.6,73.0,729.2700000000004,599.4000000000003,57.59999999999996,123880.96999999999
4692,KOBRAND CORPORATION,25641,Fonseca Guimaraens Port,26.14,39.99,750.0,11,287.53999999999996,11.0,439.89000000000004,279.93,1.2200000000000002,9139.38
653,STATE WINE & SPIRITS,20661,Pali Pnt Nr Cargasacchi Vyd,35.94,59.99,750.0,8,287.52,21.0,1259.79,719.88,2.34,8014.98
2876,CENTEUR IMPORTS LLC,23624,Apimed Slovak Mead,6.84,9.99,750.0,42,287.28,42.0,464.58,42.96,4.74,31.49999999999999
9815,WINE GROUP INC,39282,Concannon Petite Sirah Cntrl,6.84,10.99,750.0,42,287.28,325.0,3536.7499999999877,2044.1200000000015,36.08999999999994,27100.409999999996
2242,DELICATO VINEYARDS INC,20792,Belle Ambiance Chard,7.18,10.99,750.0,40,287.2,34.0,352.66000000000014,303.7100000000001,3.7399999999999993,7982.649999999999
3252,E & J GALLO WINERY,20450,Liberty Creek Cab Svgn Tetra,1.99,2.99,500.0,144,286.56,129.0,432.71,54.83000000000002,9.71,61966.909999999996
10754,PERFECTA WINES,6505,Lucano Limencello,7.96,10.99,750.0,36,286.56,86.0,945.1400000000004,560.4900000000002,67.75999999999996,28720.52
10754,PERFECTA WINES,14385,Moillard Ch D'Eau Pnt Nr,10.59,15.99,750.0,27,285.93,23.0,351.7700000000001,223.85000000000005,2.57,28720.52
10754,PERFECTA WINES,2264,WhistlePig 10Yr Common Man B,57.14,75.99,750.0,5,285.7,0.0,0.0,0.0,0.0,28720.52
2000,SOUTHERN WINE & SPIRITS NE,23291,Ch Cantenac Brown Margx 11,40.81,59.99,750.0,7,285.67,2.0,119.98,59.99,0.22,19016.59
7153,PINE STATE TRADING CO,20614,Las Pizarras Garnacha,4.76,7.99,750.0,60,285.6,60.0,419.4,6.99,6.75,15884.819999999998
90047,CRUSH WINES,22012,Vieux Clocher Chateauneuf Du,23.8,34.99,750.0,12,285.6,27.0,944.7300000000001,664.8100000000001,3.0000000000000004,1457.7299999999998
90024,VINILANDIA USA,18304,Satellite Svgn Blanc Marlbor,5.82,12.99,750.0,49,285.18,241.0,2063.590000000001,900.4600000000007,26.889999999999972,2802.6400000000003
3252,E & J GALLO WINERY,8079,Gallo Fairbanks Red Port,3.39,4.99,750.0,84,284.76,65.0,324.35000000000014,199.60000000000008,7.200000000000007,61966.909999999996
4425,MARTIGNETTI COMPANIES,25205,Silverado GEO Cab Svg,47.4,72.99,750.0,6,284.4,6.0,437.94,72.99,0.68,144929.24
4692,KOBRAND CORPORATION,27071,Medici Ermete Solo Lambrusco,11.84,17.99,750.0,24,284.16,12.0,215.88,17.99,1.35,9139.38
90011,FORTUNE WINE BROKERS LLC,25348,Merlo Family Vyds Pnt Nr,11.84,17.99,750.0,24,284.16,24.0,431.76,17.99,2.7,238.61
90024,VINILANDIA USA,25150,McNab Ridge Cab Svgn,11.84,17.99,750.0,24,284.16,3.0,53.97,53.97,0.33,2802.6400000000003
12546,JIM BEAM BRANDS COMPANY,3530,Pinnacle Peach Vodka,6.93,9.99,750.0,41,284.13,200.0,1927.5000000000016,1309.140000000001,157.64000000000001,123880.96999999999
9165,ULTRA BEVERAGE COMPANY LLP,22972,L.A. Cetto Cab Svgn,7.89,11.99,750.0,36,284.04,36.0,431.64,35.97,4.050000000000001,68054.70000000003
9165,ULTRA BEVERAGE COMPANY LLP,42759,Bigi Orvieto Clsc Vendemmia,7.89,11.99,750.0,36,284.04,35.0,419.65000000000003,299.7500000000001,3.8699999999999997,68054.70000000003
10754,PERFECTA WINES,27093,Feast Moschofilero,7.89,11.99,750.0,36,284.04,25.0,299.75,59.95,2.8000000000000003,28720.52
90011,FORTUNE WINE BROKERS LLC,43127,Cristobal Pie de Palo Malbec,7.89,11.99,750.0,36,284.04,36.0,431.64,35.97,4.050000000000001,238.61
10754,PERFECTA WINES,43791,Oakhurst Happy Camper Merlot,4.73,10.99,750.0,60,283.8,60.0,659.4,54.95,6.75,28720.52
4425,MARTIGNETTI COMPANIES,18754,Yellow Tail Sweet White Roo,1.97,2.99,750.0,144,283.68,143.0,427.57,98.66999999999997,16.040000000000006,144929.24
4692,KOBRAND CORPORATION,17143,Caposaldo Pnk Merlot Moscato,10.13,14.99,750.0,28,283.64,11.0,164.89,74.95,1.23,9139.38
653,STATE WINE & SPIRITS,15908,Mommy's Time Out Moscato,6.03,8.99,750.0,47,283.40999999999997,36.0,323.64000000000004,215.76000000000005,3.9900000000000007,8014.98
7153,PINE STATE TRADING CO,2458,Catskill Wicked White Whisky,11.8,24.99,375.0,24,283.20000000000005,118.0,2553.819999999996,1780.1600000000005,46.18000000000003,15884.819999999998
3252,E & J GALLO WINERY,6389,Carlo Rossi Blush Calif,4.72,6.99,1500.0,60,283.2,50.0,349.5000000000001,132.80999999999997,11.190000000000001,61966.909999999996
4950,LATITUDE BEVERAGE COMPANY,26569,Ninety+Cellars Lot 132 Rose,7.84,11.99,750.0,36,282.24,17.0,203.83,59.95,1.9000000000000004,1609.9999999999995
7153,PINE STATE TRADING CO,14169,GSM Le Grand Noir,7.84,11.99,750.0,36,282.24,14.0,167.85999999999999,95.91999999999999,1.55,15884.819999999998
7153,PINE STATE TRADING CO,26510,Castorani Rose Ceraslo D'Abr,7.84,11.99,750.0,36,282.24,9.0,110.90999999999998,86.92999999999999,1.0,15884.819999999998
9819,TREASURY WINE ESTATES,19736,Sledgehammer Zinfandel,7.84,11.99,750.0,36,282.24,16.0,191.84,35.97,1.8000000000000003,14836.570000000005
10754,PERFECTA WINES,23752,Ch Gloria St Julien 12,23.52,48.99,750.0,12,282.24,53.0,1907.4700000000003,467.87000000000006,5.9399999999999995,28720.52
4692,KOBRAND CORPORATION,25061,Jadot Vosne Romanee 13,40.26,59.99,750.0,7,281.82,22.0,1319.78,659.89,2.45,9139.38
4692,KOBRAND CORPORATION,17144,Caposaldo Sweet Red Sprklng,10.06,14.99,750.0,28,281.68,17.0,254.83,89.94,1.9100000000000001,9139.38
2242,DELICATO VINEYARDS INC,22450,Bota Brick Cab Svgn,6.7,11.99,1500.0,42,281.4,41.0,427.5900000000002,395.6200000000002,9.05,7982.649999999999
17035,PERNOD RICARD USA,39512,Jacobs Crk Cab/Merlot,4.69,7.99,750.0,60,281.4,36.0,251.57000000000002,156.76000000000002,4.0,123780.21999999997
90024,VINILANDIA USA,24590,Dominios Rueda,4.69,6.99,750.0,60,281.4,18.0,125.82,34.95,2.02,2802.6400000000003
653,STATE WINE & SPIRITS,21057,DuCourt Brdx Blanc,5.86,8.49,750.0,48,281.28,36.0,305.64,118.85999999999997,4.0200000000000005,8014.98
4425,MARTIGNETTI COMPANIES,12544,Ramon Bilbao Tempranillo Ltd,11.72,16.99,750.0,24,281.28,12.0,203.88,152.91,1.33,144929.24
9165,ULTRA BEVERAGE COMPANY LLP,12665,Umberto Cesari Moma Red,11.72,16.99,750.0,24,281.28,28.0,235.72,135.81999999999996,3.1100000000000003,68054.70000000003
653,STATE WINE & SPIRITS,6094,Black Warrior Kuro Shochu,23.43,29.99,750.0,12,281.16,6.0,179.94,89.97,4.73,8014.98
7153,PINE STATE TRADING CO,19710,JP Chenet Merlot/Cab,7.79,11.99,750.0,36,280.44,24.0,287.76,35.97,2.7,15884.819999999998
4692,KOBRAND CORPORATION,8076,Jadot Moulin-a-Vent Jacques,11.68,17.99,750.0,24,280.32,16.0,295.84000000000003,169.91,1.7800000000000005,9139.38
9744,FREDERICK WILDMAN & SONS,6543,Folonari Pinot Grigio Venez,5.84,8.99,750.0,48,280.32,36.0,323.64,26.97,4.050000000000001,3999.9299999999994
10754,PERFECTA WINES,26889,Jaboulet Crozes Hermitage L,11.68,17.99,750.0,24,280.32,32.0,745.6800000000002,599.7400000000001,3.52,28720.52
7749,R.P.IMPORTS INC,19796,San Zopito Montepulciano d'A,19.99,29.99,750.0,14,279.86,45.0,1349.5500000000002,839.7200000000001,5.0,91.5
8892,TRINCHERO FAMILY ESTATES,19176,Sutter Home Red Moscato,6.66,9.99,1500.0,42,279.72,35.0,349.6500000000001,129.86999999999998,7.8500000000000005,11595.970000000003
12546,JIM BEAM BRANDS COMPANY,1006,Jim Beam Candy Cane 4/50mLs,3.14,3.99,50.0,89,279.46000000000004,328.0,1308.720000000001,323.1900000000004,17.030000000000015,123880.96999999999
7749,R.P.IMPORTS INC,19797,Lucanto Montepulciano d'Abru,11.64,16.99,750.0,24,279.36,34.0,577.6600000000001,186.89000000000001,3.7999999999999994,91.5
90024,VINILANDIA USA,22017,Foss Marai Roos Spumante Bru,11.64,16.99,750.0,24,279.36,16.0,190.24,74.75,1.79,2802.6400000000003
90024,VINILANDIA USA,25301,Barrique Pnt Nr,11.64,16.99,750.0,24,279.36,10.0,169.9,118.92999999999998,1.11,2802.6400000000003
105,ALTAMAR BRANDS LLC,2529,Right Gin,23.25,29.99,750.0,12,279.0,12.0,359.88,59.98,9.44,62.39000000000001
653,STATE WINE & SPIRITS,41133,McManis Viognier River Junct,7.74,11.99,750.0,36,278.64,13.0,155.87,23.98,1.4600000000000002,8014.98
1392,CONSTELLATION BRANDS INC,34746,Hogue Clrs Pnt Gris Columbia,7.74,11.99,750.0,36,278.64,36.0,411.64,133.87999999999997,4.05,79528.99
7153,PINE STATE TRADING CO,20628,Clos Amador Brut Cava,7.74,11.99,750.0,36,278.64,1.0,13.99,13.99,0.11,15884.819999999998
4425,MARTIGNETTI COMPANIES,22057,Le Macchiole Bolgheri Rosso,17.41,26.99,750.0,16,278.56,50.0,1349.5000000000002,620.7700000000001,5.570000000000001,144929.24
9165,ULTRA BEVERAGE COMPANY LLP,12134,Pro.mis.Q.ous Red CA,7.33,12.99,750.0,38,278.53999999999996,42.0,461.58000000000004,252.77000000000007,4.670000000000002,68054.70000000003
516,BANFI PRODUCTS CORP,34893,Banfi Rosa Regale,5.8,8.99,375.0,48,278.4,18.0,187.82000000000002,177.83,1.0700000000000003,8510.410000000002
1587,VINEYARD BRANDS INC,19321,Goats Do Roam White,5.8,8.99,750.0,48,278.4,48.0,431.52,62.93000000000001,5.39,6070.089999999999
5612,MILTONS DISTRIBUTING CO,20537,The Pass Svgn Bl,5.8,8.99,750.0,48,278.4,48.0,431.52,35.96,5.4,9.459999999999999
3960,DIAGEO NORTH AMERICA INC,3424,Peligroso Cinnamon Tequila,11.59,15.99,750.0,24,278.16,136.0,2174.6400000000003,1391.1300000000006,107.15000000000008,257032.07000000007
10754,PERFECTA WINES,24341,Dom Henri Boillot Mersault,46.35,69.99,750.0,6,278.1,18.0,1259.82,629.91,2.0100000000000002,28720.52
9819,TREASURY WINE ESTATES,23644,Beringer Red Crush,4.63,6.99,750.0,60,277.8,32.0,223.67999999999998,83.88,3.5700000000000003,14836.570000000005
4425,MARTIGNETTI COMPANIES,44177,Three Saints Snt Maria Chard,11.56,16.99,750.0,24,277.44,1.0,16.99,16.99,0.11,144929.24
9552,M S WALKER INC,26156,Pino Pnt Nr Oregon,11.56,16.99,750.0,24,277.44,0.0,0.0,0.0,0.0,55551.819999999985
10754,PERFECTA WINES,26253,Harlaftis Chard,11.56,16.99,750.0,24,277.44,12.0,203.88,16.99,1.35,28720.52
9815,WINE GROUP INC,37651,Glen Ellen Pnt Grigio RSV,3.3,4.99,750.0,84,277.2,76.0,379.2400000000001,74.85000000000001,8.520000000000001,27100.409999999996
9165,ULTRA BEVERAGE COMPANY LLP,22675,For A Song  The Score,5.33,7.99,750.0,52,277.15999999999997,182.0,1454.180000000001,615.2300000000005,20.299999999999983,68054.70000000003
5992,MCCORMICK DISTILLING CO,3646,Tarantula Azul Tequila,15.38,19.99,1750.0,18,276.84000000000003,24.0,575.76,67.97,44.09,1567.85
3252,E & J GALLO WINERY,29558,Livingston Merlot Cal,5.22,7.99,1500.0,53,276.66,41.0,327.59,151.81,9.190000000000003,61966.909999999996
1650,Circa Wines,26921,Tenuta la Favola Bianco,11.51,17.49,750.0,24,276.24,24.0,419.76,34.98,2.7,211.96999999999997
9552,M S WALKER INC,24876,Wine & Soul Manoela Douro,13.15,21.99,750.0,21,276.15000000000003,198.0,4046.019999999988,3090.4899999999893,21.859999999999953,55551.819999999985
4425,MARTIGNETTI COMPANIES,21712,Ferghettina Francia Mil Brut,34.48,49.99,750.0,8,275.84,16.0,799.84,349.93,1.7900000000000003,144929.24
1650,Circa Wines,26624,Marchesi Bassini Chianti Rsv,7.66,11.49,750.0,36,275.76,36.0,413.64,34.47,4.050000000000001,211.96999999999997
9819,TREASURY WINE ESTATES,25468,Run Riot Pnt Nr,11.48,16.99,750.0,24,275.52,3.0,53.97,53.97,0.33,14836.570000000005
10754,PERFECTA WINES,20931,Frey Vyds Bio Field Blend Rd,11.48,16.99,750.0,24,275.52,2.0,33.98,33.98,0.22,28720.52
10754,PERFECTA WINES,21653,Pendulum Red,11.48,16.99,750.0,24,275.52,8.0,135.92,118.92999999999998,0.88,28720.52
90010,VINEXTRA INC,22471,Dom Specht Rsl Alsace,11.48,16.99,750.0,24,275.52,16.0,271.84000000000003,67.96,1.7900000000000003,524.9400000000002
9552,M S WALKER INC,23121,Steele Stymie Merlot Lake Cy,15.23,31.99,750.0,18,274.14,19.0,580.8100000000001,388.87000000000006,2.1100000000000003,55551.819999999985
653,STATE WINE & SPIRITS,22500,Chaman Petit Verdot,13.69,19.99,750.0,20,273.8,12.0,239.87999999999997,59.97,1.34,8014.98
653,STATE WINE & SPIRITS,17697,Pearls of Simplicity Junmai,22.81,33.99,720.0,12,273.72,4.0,135.96,101.97,0.44,8014.98
9552,M S WALKER INC,18666,Rickshaw Chard Cal,11.4,16.99,750.0,24,273.6,2.0,33.98,16.99,0.22,55551.819999999985
10754,PERFECTA WINES,17010,Mas Sorrer Montsant Red,11.4,16.99,750.0,24,273.6,0.0,0.0,0.0,0.0,28720.52
90010,VINEXTRA INC,16377,Ch Moncontour Vouvray Demi S,11.4,16.99,750.0,24,273.6,29.0,474.71000000000004,333.80000000000007,3.2200000000000006,524.9400000000002
2242,DELICATO VINEYARDS INC,13583,Twisted Cab Svgn Cal,2.53,3.79,750.0,108,273.24,108.0,970.92,71.92,12.149999999999999,7982.649999999999
653,STATE WINE & SPIRITS,9126,Caffo Grappa Italiana,14.37,23.99,750.0,19,273.03,17.0,373.83000000000004,241.89000000000004,1.8900000000000008,8014.98
7153,PINE STATE TRADING CO,22094,Trione Family Vyds Red Blend,22.75,32.99,750.0,12,273.0,0.0,0.0,0.0,0.0,15884.819999999998
1128,BROWN-FORMAN CORP,1460,Old Forester Bourbon,12.4,15.99,750.0,22,272.8,20.0,439.8000000000001,373.8300000000001,15.769999999999996,68601.68000000001
4692,KOBRAND CORPORATION,19722,Taittinger Brut Millesime,45.45,69.99,750.0,6,272.7,6.0,419.94,69.99,0.68,9139.38
3252,E & J GALLO WINERY,12124,Gallo Family Vyds Sweet Red,3.24,4.99,750.0,84,272.16,71.0,354.29000000000013,109.77999999999997,7.930000000000004,61966.909999999996
4425,MARTIGNETTI COMPANIES,22119,Don Simon Selecion Chard,3.24,4.99,750.0,84,272.16,93.0,464.07000000000005,109.77999999999997,10.41,144929.24
653,STATE WINE & SPIRITS,16760,Plungerhead OV Dry Crk Znfdl,11.33,16.99,750.0,24,271.92,1.0,16.99,16.99,0.11,8014.98
9552,M S WALKER INC,21359,Stephen Vincent Pnt Nr,11.33,16.99,750.0,24,271.92,15.0,254.85,50.97,1.6800000000000002,55551.819999999985
10754,PERFECTA WINES,21502,Cambridge Chard Carneros,11.33,16.99,750.0,24,271.92,96.0,1743.0400000000006,1508.1700000000005,10.58,28720.52
3252,E & J GALLO WINERY,6431,Boones Sangria,2.06,2.99,750.0,132,271.91999999999996,131.0,391.69000000000017,59.800000000000026,14.699999999999994,61966.909999999996
1485,CASTLE BRANDS CORP.,930,Pallini Limoncello Liqueur,1.14,1.49,50.0,238,271.32000000000005,238.0,354.62,23.839999999999993,12.49,8497.589999999998
200,AMERICAN SPIRITS EXCHANGE,19715,Slices Sangria Red,7.53,10.99,750.0,36,271.08,19.0,208.80999999999997,175.84,2.1000000000000005,6.19
1392,CONSTELLATION BRANDS INC,12258,Rex Goliath Cab Svgn Free Ra,7.53,10.99,1500.0,36,271.08,27.0,314.7300000000001,127.89999999999998,6.029999999999998,79528.99
8673,STE MICHELLE WINE ESTATES,6784,Hawk Crest Chard,7.53,10.99,750.0,36,271.08,22.0,265.78000000000003,182.85000000000002,2.4400000000000004,15919.700000000003
90024,VINILANDIA USA,25151,Fred's Red Mendocino County,7.53,10.99,750.0,36,271.08,18.0,197.82000000000005,76.92999999999999,2.0100000000000007,2802.6400000000003
8673,STE MICHELLE WINE ESTATES,23242,Columbia Crest H3 Svgn Bl,4.84,11.99,750.0,56,271.03999999999996,46.0,519.0400000000001,207.31000000000006,5.1400000000000015,15919.700000000003
1590,DIAGEO CHATEAU ESTATE WINES,41831,BV Coastal Estate Cab Svgn,3.76,5.49,375.0,72,270.71999999999997,60.0,329.4,153.72,3.420000000000001,7259.75
9165,ULTRA BEVERAGE COMPANY LLP,5363,Luxardo Angioletto Hazelnut,12.3,15.99,750.0,22,270.6,80.0,1258.2000000000005,881.4400000000004,63.099999999999966,68054.70000000003
1392,CONSTELLATION BRANDS INC,6355,Taylor Cream Sherry,3.22,4.99,750.0,84,270.48,46.0,229.54000000000008,154.69,5.100000000000002,79528.99
3252,E & J GALLO WINERY,45913,Gallo Twin Vly Pnt Grigio,3.22,4.99,750.0,84,270.48,51.0,254.4900000000001,69.86000000000001,5.7100000000000035,61966.909999999996
6785,PALM BAY INTERNATIONAL INC,23998,Belguardo Serrata Toscana,6.75,9.99,750.0,40,270.0,296.0,2957.0399999999963,1338.660000000001,33.009999999999955,13605.409999999998
9165,ULTRA BEVERAGE COMPANY LLP,22904,Mercer Canyons Cab Svgn,11.25,16.99,750.0,24,270.0,14.0,237.85999999999999,33.98,1.57,68054.70000000003
9552,M S WALKER INC,17372,Mionetto Il Spriz,6.57,12.99,750.0,41,269.37,167.0,1668.3300000000008,849.1500000000005,18.619999999999983,55551.819999999985
8892,TRINCHERO FAMILY ESTATES,25859,Handsome Devil Cab Svgn,7.48,10.99,750.0,36,269.28000000000003,34.0,373.6600000000002,241.78000000000006,3.769999999999999,11595.970000000003
10000,MAJESTIC FINE WINES,35104,La Crema Russian Rive Pnt Nr,22.44,32.99,750.0,12,269.28,12.0,395.88,65.98,1.36,17587.59
7749,R.P.IMPORTS INC,19054,Chateau Gazin Pomerol 10,89.65,129.99,750.0,3,268.95,3.0,389.97,129.99,0.34,91.5
8892,TRINCHERO FAMILY ESTATES,29131,Sutter Home White Merlot Cal,4.07,5.99,187.0,66,268.62000000000006,64.0,383.36,167.72000000000003,1.8500000000000005,11595.970000000003
9552,M S WALKER INC,24554,Merieau L'Arpent des Vaudons,8.66,12.99,750.0,31,268.46,129.0,1675.710000000001,1169.1000000000006,14.279999999999989,55551.819999999985
1650,Circa Wines,26089,Pietro Rinaldi di Como Dolce,11.18,16.99,750.0,24,268.32,24.0,407.76,33.98,2.7,211.96999999999997
2000,SOUTHERN WINE & SPIRITS NE,23334,Ch Lalande Borie 11 Julien,20.64,31.99,750.0,13,268.32,46.0,1471.5400000000002,767.7600000000001,5.100000000000001,19016.59
2000,SOUTHERN WINE & SPIRITS NE,24600,Manteo Red Blend Sonoma Cnty,11.18,16.99,750.0,24,268.32,24.0,407.76,16.99,2.7,19016.59
4425,MARTIGNETTI COMPANIES,23101,Steelhead Red,6.53,9.99,750.0,41,267.73,163.0,1628.3700000000006,359.64000000000016,18.299999999999994,144929.24
3924,HEAVEN HILL DISTILLERIES,351,Rittenhouse Rye Bonded Whsky,22.3,28.99,750.0,12,267.6,12.0,347.88,28.99,9.45,14069.869999999995
